,index,file_name,age_min,age_max
3577,3834,005515.jpg,24.0,32.0
3578,3835,006555.jpg,52.0,60.0
3579,3836,005254.jpg,29.0,37.0
3580,3837,004074.jpg,19.0,25.0
3581,3838,004475.jpg,1.0,7.0
3582,3839,000468.jpg,18.0,22.0
3583,3840,006416.jpg,54.0,64.0
3584,3841,006552.jpg,6.0,12.0
3585,3842,007119.jpg,54.0,62.0
3586,3843,003036.jpg,38.0,46.0
3587,3844,001847.jpg,52.0,60.0
3588,3846,001711.jpg,67.0,75.0
3589,3847,007436.jpg,19.0,25.0
3590,3849,004458.jpg,11.0,17.0
3591,3851,001050.jpg,24.0,32.0
3592,3852,007215.jpg,81.0,89.0
3593,3853,002822.jpg,26.0,34.0
3594,3854,002260.jpg,1.0,5.0
3595,3855,001987.jpg,52.0,60.0
3596,3856,005456.jpg,13.0,19.0
3597,3857,003577.jpg,27.0,35.0
3598,3858,003220.jpg,57.0,65.0
3599,3859,000586.jpg,36.0,44.0
3600,3860,005005.jpg,36.0,44.0
3601,3861,004039.jpg,21.0,29.0
3602,3862,003428.jpg,14.0,22.0
3603,3863,006071.jpg,31.0,39.0
3604,3864,004720.jpg,28.0,36.0
3605,3865,001345.jpg,5.0,9.0
3606,3866,005177.jpg,31.0,39.0
3607,3867,004189.jpg,16.0,22.0
3608,3869,000170.jpg,19.0,25.0
3609,3870,005027.jpg,18.0,22.0
3610,3871,000036.jpg,0.0,4.0
3611,3872,005224.jpg,23.0,31.0
3612,3873,004574.jpg,24.0,32.0
3613,3874,002668.jpg,36.0,44.0
3614,3875,002479.jpg,31.0,39.0
3615,3876,002073.jpg,26.0,34.0
3616,3877,007490.jpg,32.0,40.0
3617,3878,004344.jpg,14.0,22.0
3618,3879,005245.jpg,19.0,23.0
3619,3880,005379.jpg,56.0,64.0
3620,3881,002834.jpg,23.0,31.0
3621,3882,002372.jpg,35.0,43.0
3622,3883,003090.jpg,33.0,41.0
3623,3884,002546.jpg,25.0,33.0
3624,3885,005857.jpg,19.0,27.0
3625,3886,003449.jpg,30.0,38.0
3626,3887,007187.jpg,25.0,33.0
3627,3888,003284.jpg,19.0,23.0
3628,3889,004896.jpg,16.0,22.0
3629,3890,003037.jpg,35.0,43.0
3630,3891,000050.jpg,32.0,40.0
3631,3893,004166.jpg,24.0,32.0
3632,3894,007595.jpg,58.0,66.0
3633,3895,000754.jpg,23.0,31.0
3634,3896,003281.jpg,54.0,62.0
3635,3897,006293.jpg,58.0,66.0
3636,3898,003475.jpg,52.0,60.0
3637,3899,006295.jpg,37.0,45.0
3638,3900,003463.jpg,19.0,27.0
3639,3901,001046.jpg,14.0,22.0
3640,3902,001090.jpg,34.0,42.0
3641,3903,003237.jpg,19.0,23.0
3642,3904,007450.jpg,27.0,35.0
3643,3905,005284.jpg,44.0,52.0
3644,3907,006219.jpg,13.0,21.0
3645,3908,004950.jpg,13.0,21.0
3646,3910,002208.jpg,30.0,38.0
3647,3912,006988.jpg,28.0,36.0
3648,3913,005560.jpg,32.0,40.0
3649,3914,006033.jpg,31.0,39.0
3650,3915,005438.jpg,11.0,17.0
3651,3916,000716.jpg,5.0,11.0
3652,3917,006715.jpg,24.0,32.0
3653,3918,003843.jpg,1.0,5.0
3654,3919,005789.jpg,54.0,62.0
3655,3920,003976.jpg,42.0,50.0
3656,3921,000742.jpg,1.0,5.0
3657,3922,001401.jpg,24.0,32.0
3658,3924,001394.jpg,31.0,39.0
3659,3925,001871.jpg,6.0,14.0
3660,3926,006500.jpg,38.0,46.0
3661,3927,000528.jpg,35.0,43.0
3662,3928,000904.jpg,3.0,9.0
3663,3929,004746.jpg,26.0,34.0
3664,3930,007462.jpg,54.0,62.0
3665,3931,005300.jpg,25.0,33.0
3666,3932,005050.jpg,13.0,21.0
3667,3933,004088.jpg,12.0,18.0
3668,3934,006962.jpg,0.0,3.0
3669,3936,005341.jpg,19.0,23.0
3670,3937,005938.jpg,41.0,49.0
3671,3938,004520.jpg,49.0,57.0
3672,3939,006487.jpg,24.0,32.0
3673,3941,004903.jpg,19.0,25.0
3674,3942,002177.jpg,14.0,22.0
3675,3943,005301.jpg,25.0,33.0
3676,3944,002859.jpg,35.0,43.0
3677,3946,000092.jpg,21.0,29.0
3678,3947,005123.jpg,26.0,34.0
3679,3948,001220.jpg,19.0,25.0
3680,3950,001203.jpg,22.0,30.0
3681,3951,005141.jpg,26.0,34.0
3682,3955,007340.jpg,56.0,64.0
3683,3956,002824.jpg,21.0,29.0
3684,3957,001654.jpg,54.0,62.0
3685,3958,006702.jpg,3.0,7.0
3686,3959,007063.jpg,32.0,40.0
3687,3960,006274.jpg,20.0,28.0
3688,3961,005992.jpg,32.0,40.0
3689,3962,001936.jpg,42.0,50.0
3690,3963,000002.jpg,72.0,80.0
3691,3964,003123.jpg,23.0,31.0
3692,3965,004508.jpg,23.0,31.0
3693,3966,004142.jpg,38.0,46.0
3694,3967,006643.jpg,37.0,45.0
3695,3968,000987.jpg,50.0,58.0
3696,3969,003390.jpg,41.0,49.0
3697,3970,000335.jpg,3.0,7.0
3698,3971,002886.jpg,0.0,4.0
3699,3972,005298.jpg,14.0,22.0
3700,3973,003108.jpg,23.0,31.0
3701,3975,002567.jpg,20.0,28.0
3702,3976,001932.jpg,12.0,18.0
3703,3977,000166.jpg,20.0,28.0
3704,3978,003279.jpg,75.0,83.0
3705,3979,004852.jpg,0.0,3.0
3706,3980,006338.jpg,56.0,64.0
3707,3981,006862.jpg,24.0,32.0
3708,3982,004994.jpg,20.0,28.0
3709,3983,007092.jpg,27.0,35.0
3710,3984,004036.jpg,19.0,27.0
3711,3985,001043.jpg,1.0,5.0
3712,3986,004046.jpg,22.0,30.0
3713,3987,001104.jpg,19.0,23.0
3714,3989,006714.jpg,48.0,56.0
3715,3990,006446.jpg,8.0,16.0
3716,3991,005859.jpg,24.0,32.0
3717,3992,004393.jpg,29.0,37.0
3718,3993,000152.jpg,19.0,25.0
3719,3994,004084.jpg,33.0,41.0
3720,3995,000453.jpg,19.0,25.0
3721,3996,001979.jpg,1.0,7.0
3722,3997,007183.jpg,1.0,5.0
3723,3998,006553.jpg,23.0,31.0
3724,3999,006078.jpg,34.0,42.0
3725,4000,001712.jpg,26.0,34.0
3726,4001,001359.jpg,20.0,28.0
3727,4002,004576.jpg,5.0,9.0
3728,4003,002345.jpg,53.0,61.0
3729,4004,000195.jpg,20.0,28.0
3730,4005,000509.jpg,14.0,22.0
3731,4006,005872.jpg,42.0,50.0
3732,4007,002424.jpg,41.0,49.0
3733,4008,004578.jpg,5.0,9.0
3734,4009,001484.jpg,6.0,14.0
3735,4010,000942.jpg,18.0,22.0
3736,4012,007562.jpg,30.0,38.0
3737,4013,007380.jpg,30.0,38.0
3738,4014,006987.jpg,3.0,7.0
3739,4015,001516.jpg,21.0,29.0
3740,4016,003961.jpg,39.0,47.0
3741,4017,000245.jpg,26.0,34.0
3742,4019,005900.jpg,13.0,19.0
3743,4020,006990.jpg,14.0,22.0
3744,4021,000822.jpg,18.0,22.0
3745,4022,005070.jpg,28.0,36.0
3746,4023,003919.jpg,42.0,50.0
3747,4024,006375.jpg,23.0,31.0
3748,4025,002558.jpg,30.0,38.0
3749,4026,002363.jpg,43.0,51.0
3750,4027,003082.jpg,0.0,3.0
3751,4028,005064.jpg,40.0,48.0
3752,4029,001237.jpg,39.0,47.0
3753,4030,003529.jpg,53.0,61.0
3754,4031,005616.jpg,19.0,25.0
3755,4032,001080.jpg,54.0,64.0
3756,4033,000552.jpg,19.0,23.0
3757,4034,002897.jpg,27.0,35.0
3758,4036,003990.jpg,19.0,25.0
3759,4037,000878.jpg,13.0,19.0
3760,4038,002580.jpg,37.0,45.0
3761,4039,005338.jpg,23.0,31.0
3762,4040,006444.jpg,49.0,57.0
3763,4042,002042.jpg,28.0,36.0
3764,4043,004262.jpg,22.0,30.0
3765,4044,003182.jpg,42.0,50.0
3766,4045,000007.jpg,35.0,43.0
3767,4046,000158.jpg,1.0,7.0
3768,4047,004961.jpg,18.0,22.0
3769,4048,005737.jpg,25.0,33.0
3770,4049,003002.jpg,16.0,22.0
3771,4050,003443.jpg,23.0,31.0
3772,4051,004057.jpg,18.0,22.0
3773,4052,003542.jpg,28.0,36.0
3774,4055,000382.jpg,23.0,31.0
3775,4056,003347.jpg,19.0,25.0
3776,4057,003619.jpg,34.0,42.0
3777,4058,006161.jpg,21.0,29.0
3778,4059,000156.jpg,31.0,39.0
3779,4060,000400.jpg,29.0,37.0
3780,4061,007007.jpg,19.0,23.0
3781,4062,006724.jpg,29.0,37.0
3782,4063,003964.jpg,39.0,47.0
3783,4064,004150.jpg,14.0,22.0
3784,4065,005952.jpg,38.0,46.0
3785,4066,002553.jpg,25.0,33.0
3786,4067,003532.jpg,57.0,65.0
3787,4068,002773.jpg,19.0,25.0
3788,4069,002677.jpg,51.0,59.0
3789,4070,005764.jpg,25.0,33.0
3790,4071,007214.jpg,20.0,28.0
3791,4072,004646.jpg,20.0,28.0
3792,4076,004169.jpg,22.0,30.0
3793,4077,005214.jpg,20.0,28.0
3794,4078,005079.jpg,19.0,23.0
3795,4079,005964.jpg,58.0,66.0
3796,4080,005876.jpg,28.0,36.0
3797,4081,006692.jpg,20.0,28.0
3798,4082,002447.jpg,23.0,31.0
3799,4083,006352.jpg,28.0,36.0
3800,4084,003056.jpg,27.0,35.0
3801,4085,005985.jpg,38.0,46.0
3802,4086,004897.jpg,23.0,31.0
3803,4087,004645.jpg,38.0,46.0
3804,4088,004500.jpg,34.0,42.0
3805,4089,001743.jpg,22.0,30.0
3806,4090,002530.jpg,60.0,68.0
3807,4091,006808.jpg,36.0,44.0
3808,4092,003116.jpg,24.0,32.0
3809,4093,002637.jpg,19.0,27.0
3810,4095,002335.jpg,30.0,38.0
3811,4096,003049.jpg,19.0,23.0
3812,4097,006673.jpg,25.0,33.0
3813,4098,007404.jpg,0.0,3.0
3814,4101,004700.jpg,42.0,50.0
3815,4102,007130.jpg,7.0,15.0
3816,4103,006660.jpg,12.0,18.0
3817,4104,000270.jpg,14.0,22.0
3818,4105,005499.jpg,19.0,27.0
3819,4106,005617.jpg,24.0,32.0
3820,4107,004316.jpg,49.0,57.0
3821,4109,003201.jpg,28.0,36.0
3822,4111,003020.jpg,44.0,52.0
3823,4112,001158.jpg,16.0,22.0
3824,4113,002437.jpg,19.0,27.0
3825,4114,000350.jpg,22.0,30.0
3826,4115,007471.jpg,6.0,14.0
3827,4116,002272.jpg,26.0,34.0
3828,4117,005166.jpg,25.0,33.0
3829,4118,004181.jpg,50.0,58.0
3830,4119,000073.jpg,16.0,22.0
3831,4120,006604.jpg,19.0,23.0
3832,4121,002256.jpg,13.0,21.0
3833,4123,007357.jpg,5.0,9.0
3834,4124,005831.jpg,21.0,29.0
3835,4125,001161.jpg,54.0,64.0
3836,4126,004421.jpg,35.0,43.0
3837,4127,002450.jpg,36.0,44.0
3838,4128,001445.jpg,25.0,33.0
3839,4129,003145.jpg,62.0,70.0
3840,4130,002945.jpg,20.0,28.0
3841,4131,005238.jpg,30.0,38.0
3842,4132,005061.jpg,19.0,25.0
3843,4133,003095.jpg,47.0,55.0
3844,4134,007610.jpg,24.0,32.0
3845,4135,005604.jpg,30.0,38.0
3846,4136,005372.jpg,12.0,18.0
3847,4137,003937.jpg,13.0,19.0
3848,4138,004912.jpg,67.0,75.0
3849,4139,003361.jpg,33.0,41.0
3850,4140,004479.jpg,19.0,27.0
3851,4141,001505.jpg,12.0,18.0
3852,4142,002751.jpg,25.0,33.0
3853,4143,002210.jpg,20.0,28.0
3854,4144,000550.jpg,19.0,23.0
3855,4145,004567.jpg,22.0,30.0
3856,4147,000641.jpg,19.0,25.0
3857,4148,003471.jpg,62.0,70.0
3858,4149,001832.jpg,13.0,21.0
3859,4150,001174.jpg,18.0,22.0
3860,4151,004946.jpg,23.0,31.0
3861,4152,000445.jpg,30.0,38.0
3862,4153,002373.jpg,60.0,68.0
3863,4154,005396.jpg,20.0,28.0
3864,4155,006270.jpg,26.0,34.0
3865,4157,000201.jpg,33.0,41.0
3866,4158,006585.jpg,35.0,43.0
3867,4159,003141.jpg,40.0,48.0
3868,4160,006531.jpg,59.0,67.0
3869,4161,000004.jpg,13.0,21.0
3870,4162,004300.jpg,0.0,4.0
3871,4163,004699.jpg,30.0,38.0
3872,4164,000515.jpg,56.0,64.0
3873,4165,003139.jpg,21.0,29.0
3874,4166,004398.jpg,50.0,58.0
3875,4167,002852.jpg,48.0,56.0
3876,4168,002199.jpg,14.0,22.0
3877,4169,005908.jpg,36.0,44.0
3878,4170,002153.jpg,24.0,32.0
3879,4171,007205.jpg,46.0,54.0
3880,4172,005646.jpg,13.0,19.0
3881,4173,006501.jpg,60.0,68.0
3882,4174,001903.jpg,19.0,25.0
3883,4175,001734.jpg,25.0,33.0
3884,4176,000905.jpg,3.0,7.0
3885,4178,005725.jpg,5.0,9.0
3886,4179,002198.jpg,38.0,46.0
3887,4180,001275.jpg,21.0,29.0
3888,4181,005114.jpg,29.0,37.0
3889,4183,001585.jpg,18.0,22.0
3890,4184,003392.jpg,1.0,5.0
3891,4185,002802.jpg,19.0,25.0
3892,4186,006255.jpg,46.0,54.0
3893,4187,006001.jpg,42.0,50.0
3894,4188,006037.jpg,19.0,27.0
3895,4189,004322.jpg,26.0,34.0
3896,4190,003122.jpg,16.0,22.0
3897,4191,002312.jpg,44.0,52.0
3898,4192,003608.jpg,19.0,25.0
3899,4193,000622.jpg,59.0,67.0
3900,4194,004311.jpg,27.0,35.0
3901,4195,006508.jpg,21.0,29.0
3902,4196,002405.jpg,0.0,3.0
3903,4197,005230.jpg,13.0,19.0
3904,4198,005630.jpg,30.0,38.0
3905,4199,007470.jpg,29.0,37.0
3906,4201,002574.jpg,48.0,56.0
3907,4202,004235.jpg,22.0,30.0
3908,4203,005749.jpg,33.0,41.0
3909,4204,007339.jpg,24.0,32.0
3910,4205,000652.jpg,33.0,41.0
3911,4208,004448.jpg,9.0,17.0
3912,4209,004741.jpg,14.0,22.0
3913,4210,004481.jpg,47.0,55.0
3914,4211,000246.jpg,21.0,29.0
3915,4212,002676.jpg,23.0,31.0
3916,4213,007222.jpg,48.0,56.0
3917,4214,006895.jpg,1.0,7.0
3918,4215,007347.jpg,24.0,32.0
3919,4218,001988.jpg,46.0,54.0
3920,4219,007177.jpg,23.0,31.0
3921,4220,003725.jpg,22.0,30.0
3922,4221,005370.jpg,43.0,51.0
3923,4222,004199.jpg,20.0,28.0
3924,4223,002228.jpg,31.0,39.0
3925,4224,007609.jpg,38.0,46.0
3926,4225,003173.jpg,9.0,17.0
3927,4226,003928.jpg,16.0,22.0
3928,4227,001417.jpg,19.0,27.0
3929,4228,006044.jpg,20.0,28.0
3930,4229,001496.jpg,3.0,7.0
3931,4230,002130.jpg,24.0,32.0
3932,4231,001745.jpg,27.0,35.0
3933,4232,006541.jpg,12.0,18.0
3934,4233,003989.jpg,59.0,67.0
3935,4234,005603.jpg,23.0,31.0
3936,4235,003225.jpg,30.0,38.0
3937,4236,002680.jpg,32.0,40.0
3938,4237,006740.jpg,19.0,23.0
3939,4238,002411.jpg,34.0,42.0
3940,4239,003154.jpg,27.0,35.0
3941,4240,001093.jpg,14.0,22.0
3942,4241,002762.jpg,48.0,56.0
3943,4242,003539.jpg,20.0,28.0
3944,4243,005472.jpg,38.0,46.0
3945,4244,004259.jpg,56.0,64.0
3946,4245,005188.jpg,20.0,28.0
3947,4246,005037.jpg,3.0,9.0
3948,4247,002638.jpg,19.0,25.0
3949,4248,002211.jpg,22.0,30.0
3950,4249,003084.jpg,32.0,40.0
3951,4250,000450.jpg,38.0,46.0
3952,4251,000010.jpg,16.0,22.0
3953,4252,003472.jpg,33.0,41.0
3954,4253,000844.jpg,49.0,57.0
3955,4254,002850.jpg,19.0,23.0
3956,4256,006572.jpg,21.0,29.0
3957,4258,002561.jpg,46.0,54.0
3958,4259,004791.jpg,19.0,23.0
3959,4260,002767.jpg,22.0,30.0
3960,4261,002469.jpg,6.0,12.0
3961,4262,000129.jpg,14.0,22.0
3962,4264,006418.jpg,35.0,43.0
3963,4265,002219.jpg,13.0,21.0
3964,4266,001672.jpg,27.0,35.0
3965,4267,001109.jpg,26.0,34.0
3966,4268,003412.jpg,19.0,23.0
3967,4269,000476.jpg,38.0,46.0
3968,4270,003465.jpg,19.0,27.0
3969,4271,001665.jpg,11.0,17.0
3970,4272,006054.jpg,26.0,34.0
3971,4274,007489.jpg,24.0,32.0
3972,4275,001289.jpg,47.0,55.0
3973,4276,003396.jpg,11.0,17.0
3974,4277,005602.jpg,20.0,28.0
3975,4278,004694.jpg,0.0,2.0
3976,4279,005800.jpg,0.0,3.0
3977,4280,003070.jpg,27.0,35.0
3978,4281,003007.jpg,20.0,28.0
3979,4282,001920.jpg,52.0,60.0
3980,4283,002622.jpg,26.0,34.0
3981,4284,004998.jpg,33.0,41.0
3982,4285,001312.jpg,19.0,23.0
3983,4286,003993.jpg,47.0,55.0
3984,4287,004177.jpg,66.0,74.0
3985,4288,003800.jpg,23.0,31.0
3986,4289,002401.jpg,24.0,32.0
3987,4290,000685.jpg,50.0,58.0
3988,4291,007131.jpg,19.0,25.0
3989,4292,002815.jpg,27.0,35.0
3990,4293,004061.jpg,24.0,32.0
3991,4294,005658.jpg,49.0,57.0
3992,4295,006465.jpg,28.0,36.0
3993,4296,006103.jpg,6.0,12.0
3994,4297,005542.jpg,19.0,23.0
3995,4298,000932.jpg,38.0,46.0
3996,4299,005259.jpg,29.0,37.0
3997,4300,001377.jpg,25.0,33.0
3998,4301,004822.jpg,31.0,39.0
3999,4302,002487.jpg,3.0,9.0
4000,4303,006065.jpg,13.0,21.0
4001,4304,006953.jpg,24.0,32.0
4002,4305,002830.jpg,19.0,25.0
4003,4306,002554.jpg,11.0,17.0
4004,4307,002277.jpg,11.0,17.0
4005,4309,003384.jpg,28.0,36.0
4006,4310,003714.jpg,33.0,41.0
4007,4311,004851.jpg,19.0,27.0
4008,4312,001884.jpg,54.0,62.0
4009,4313,004020.jpg,33.0,41.0
4010,4316,007383.jpg,24.0,32.0
4011,4317,003362.jpg,31.0,39.0
4012,4318,001358.jpg,19.0,25.0
4013,4319,003999.jpg,27.0,35.0
4014,4320,006307.jpg,0.0,4.0
4015,4321,006704.jpg,31.0,39.0
4016,4322,003249.jpg,30.0,38.0
4017,4323,001667.jpg,22.0,30.0
4018,4324,002689.jpg,16.0,22.0
4019,4325,000121.jpg,23.0,31.0
4020,4326,001959.jpg,18.0,22.0
4021,4327,004794.jpg,47.0,55.0
4022,4328,004243.jpg,38.0,46.0
4023,4329,006584.jpg,20.0,28.0
4024,4330,006613.jpg,19.0,23.0
4025,4331,001983.jpg,49.0,57.0
4026,4332,000086.jpg,24.0,32.0
4027,4333,006664.jpg,33.0,41.0
4028,4334,004506.jpg,32.0,40.0
4029,4335,003682.jpg,20.0,28.0
4030,4336,002627.jpg,19.0,23.0
4031,4337,005239.jpg,19.0,25.0
4032,4338,007583.jpg,5.0,9.0
4033,4340,004485.jpg,28.0,36.0
4034,4341,002761.jpg,54.0,64.0
4035,4342,000037.jpg,32.0,40.0
4036,4343,006560.jpg,19.0,23.0
4037,4344,006505.jpg,27.0,35.0
4038,4345,002295.jpg,31.0,39.0
4039,4346,001108.jpg,32.0,40.0
4040,4347,004588.jpg,18.0,22.0
4041,4348,000465.jpg,18.0,22.0
4042,4349,003180.jpg,50.0,58.0
4043,4350,006671.jpg,22.0,30.0
4044,4351,002738.jpg,29.0,37.0
4045,4352,002556.jpg,24.0,32.0
4046,4353,002425.jpg,35.0,43.0
4047,4355,002873.jpg,3.0,7.0
4048,4356,002984.jpg,53.0,61.0
4049,4357,007285.jpg,31.0,39.0
4050,4358,006162.jpg,23.0,31.0
4051,4359,000538.jpg,22.0,30.0
4052,4360,005538.jpg,12.0,18.0
4053,4361,006316.jpg,61.0,69.0
4054,4362,003799.jpg,18.0,22.0
4055,4363,001777.jpg,49.0,57.0
4056,4364,005832.jpg,22.0,30.0
4057,4365,004935.jpg,20.0,28.0
4058,4367,004633.jpg,13.0,19.0
4059,4368,001840.jpg,23.0,31.0
4060,4369,006485.jpg,49.0,57.0
4061,4370,002290.jpg,64.0,72.0
4062,4371,003753.jpg,33.0,41.0
4063,4374,007453.jpg,24.0,32.0
4064,4375,005445.jpg,21.0,29.0
4065,4377,004873.jpg,27.0,35.0
4066,4378,000792.jpg,53.0,61.0
4067,4379,002754.jpg,21.0,29.0
4068,4380,003339.jpg,24.0,32.0
4069,4381,005739.jpg,29.0,37.0
4070,4382,007550.jpg,29.0,37.0
4071,4383,004519.jpg,27.0,35.0
4072,4385,001507.jpg,50.0,58.0
4073,4387,001633.jpg,18.0,22.0
4074,4388,007268.jpg,14.0,22.0
4075,4390,005989.jpg,26.0,34.0
4076,4391,001972.jpg,63.0,71.0
4077,4392,002495.jpg,13.0,21.0
4078,4394,000975.jpg,13.0,19.0
4079,4395,002080.jpg,26.0,34.0
4080,4396,001406.jpg,79.0,87.0
4081,4397,003274.jpg,19.0,25.0
4082,4398,004323.jpg,26.0,34.0
4083,4399,007246.jpg,49.0,57.0
4084,4400,007539.jpg,40.0,48.0
4085,4401,001738.jpg,24.0,32.0
4086,4402,004643.jpg,19.0,27.0
4087,4403,004866.jpg,35.0,43.0
4088,4404,004719.jpg,44.0,52.0
4089,4405,002579.jpg,37.0,45.0
4090,4406,005108.jpg,20.0,28.0
4091,4407,006209.jpg,26.0,34.0
4092,4409,005471.jpg,26.0,34.0
4093,4410,005427.jpg,19.0,25.0
4094,4411,002626.jpg,22.0,30.0
4095,4412,006675.jpg,45.0,53.0
4096,4413,002512.jpg,19.0,27.0
4097,4416,006057.jpg,21.0,29.0
4098,4417,003775.jpg,0.0,4.0
4099,4419,001636.jpg,21.0,29.0
4100,4420,004415.jpg,27.0,35.0
4101,4422,003766.jpg,19.0,27.0
4102,4423,007103.jpg,30.0,38.0
4103,4424,001410.jpg,51.0,59.0
4104,4425,004188.jpg,6.0,12.0
4105,4426,005039.jpg,5.0,9.0
4106,4427,001724.jpg,71.0,79.0
4107,4429,002656.jpg,19.0,25.0
4108,4430,005546.jpg,47.0,55.0
4109,4431,006225.jpg,20.0,28.0
4110,4432,000105.jpg,50.0,58.0
4111,4433,000549.jpg,24.0,32.0
4112,4434,007108.jpg,25.0,33.0
4113,4435,004388.jpg,21.0,29.0
4114,4436,000634.jpg,1.0,7.0
4115,4437,004387.jpg,31.0,39.0
4116,4438,005518.jpg,36.0,44.0
4117,4439,003641.jpg,9.0,17.0
4118,4440,003622.jpg,25.0,33.0
4119,4441,005791.jpg,16.0,22.0
4120,4442,000601.jpg,69.0,77.0
4121,4443,001256.jpg,49.0,57.0
4122,4444,003368.jpg,24.0,32.0
4123,4445,004226.jpg,24.0,32.0
4124,4446,000142.jpg,41.0,49.0
4125,4447,003069.jpg,20.0,28.0
4126,4448,007442.jpg,28.0,36.0
4127,4449,005185.jpg,19.0,27.0
4128,4451,002950.jpg,42.0,50.0
4129,4453,005926.jpg,62.0,70.0
4130,4454,000467.jpg,23.0,31.0
4131,4457,000568.jpg,31.0,39.0
4132,4458,006272.jpg,24.0,32.0
4133,4459,003446.jpg,0.0,3.0
4134,4460,005680.jpg,27.0,35.0
4135,4461,001703.jpg,12.0,18.0
4136,4462,006223.jpg,35.0,43.0
4137,4463,001440.jpg,23.0,31.0
4138,4464,004747.jpg,53.0,61.0
4139,4465,005399.jpg,19.0,23.0
4140,4466,006746.jpg,76.0,84.0
4141,4467,006848.jpg,5.0,9.0
4142,4469,004997.jpg,34.0,42.0
4143,4470,003950.jpg,19.0,27.0
4144,4471,004763.jpg,24.0,32.0
4145,4472,000558.jpg,24.0,32.0
4146,4473,006412.jpg,57.0,65.0
4147,4474,005848.jpg,37.0,45.0
4148,4475,004607.jpg,23.0,31.0
4149,4476,004648.jpg,21.0,29.0
4150,4477,005508.jpg,19.0,25.0
4151,4478,005390.jpg,34.0,42.0
4152,4480,001200.jpg,20.0,28.0
4153,4482,006062.jpg,49.0,57.0
4154,4483,004128.jpg,44.0,52.0
4155,4484,005155.jpg,22.0,30.0
4156,4485,003469.jpg,19.0,23.0
4157,4486,006233.jpg,22.0,30.0
4158,4488,002975.jpg,20.0,28.0
4159,4489,003052.jpg,27.0,35.0
4160,4490,004373.jpg,51.0,59.0
4161,4491,006220.jpg,26.0,34.0
4162,4492,000611.jpg,35.0,43.0
4163,4493,002893.jpg,36.0,44.0
4164,4494,006929.jpg,13.0,19.0
4165,4495,002566.jpg,0.0,3.0
4166,4496,005915.jpg,30.0,38.0
4167,4497,004307.jpg,18.0,22.0
4168,4498,006854.jpg,28.0,36.0
4169,4500,000428.jpg,16.0,22.0
4170,4502,001415.jpg,19.0,25.0
4171,4503,001893.jpg,21.0,29.0
4172,4504,004996.jpg,22.0,30.0
4173,4505,004117.jpg,29.0,37.0
4174,4506,002064.jpg,0.0,3.0
4175,4507,005425.jpg,19.0,25.0
4176,4508,001384.jpg,31.0,39.0
4177,4509,002794.jpg,13.0,19.0
4178,4510,005896.jpg,30.0,38.0
4179,4511,003974.jpg,49.0,57.0
4180,4512,002531.jpg,6.0,12.0
4181,4513,000909.jpg,14.0,22.0
4182,4514,004136.jpg,33.0,41.0
4183,4516,005878.jpg,23.0,31.0
4184,4517,005309.jpg,22.0,30.0
4185,4518,007002.jpg,54.0,64.0
4186,4519,004917.jpg,18.0,22.0
4187,4520,002724.jpg,56.0,64.0
4188,4523,001204.jpg,45.0,53.0
4189,4524,000755.jpg,38.0,46.0
4190,4525,005825.jpg,38.0,46.0
4191,4526,001583.jpg,23.0,31.0
4192,4527,000273.jpg,13.0,19.0
4193,4528,003618.jpg,31.0,39.0
4194,4529,000548.jpg,19.0,25.0
4195,4530,005679.jpg,23.0,31.0
4196,4531,004140.jpg,20.0,28.0
4197,4532,006977.jpg,19.0,27.0
4198,4533,002624.jpg,50.0,58.0
4199,4534,005549.jpg,30.0,38.0
4200,4535,001347.jpg,25.0,33.0
4201,4536,001938.jpg,42.0,50.0
4202,4538,003646.jpg,30.0,38.0
4203,4540,004725.jpg,13.0,21.0
4204,4542,001981.jpg,21.0,29.0
4205,4543,007469.jpg,18.0,22.0
4206,4544,003299.jpg,20.0,28.0
4207,4546,003564.jpg,35.0,43.0
4208,4547,005742.jpg,24.0,32.0
4209,4548,007407.jpg,50.0,58.0
4210,4549,007498.jpg,36.0,44.0
4211,4550,003482.jpg,23.0,31.0
4212,4551,007461.jpg,27.0,35.0
4213,4553,002958.jpg,21.0,29.0
4214,4554,000870.jpg,32.0,40.0
4215,4556,006072.jpg,13.0,21.0
4216,4557,003874.jpg,19.0,27.0
4217,4558,001905.jpg,16.0,22.0
4218,4559,001699.jpg,25.0,33.0
4219,4560,005219.jpg,30.0,38.0
4220,4561,005768.jpg,33.0,41.0
4221,4562,007097.jpg,43.0,51.0
4222,4563,003316.jpg,50.0,58.0
4223,4565,004420.jpg,24.0,32.0
4224,4566,003857.jpg,25.0,33.0
4225,4568,004765.jpg,30.0,38.0
4226,4569,002076.jpg,40.0,48.0
4227,4570,001758.jpg,28.0,36.0
4228,4571,000265.jpg,50.0,58.0
4229,4572,004292.jpg,29.0,37.0
4230,4573,007378.jpg,56.0,64.0
4231,4574,003760.jpg,21.0,29.0
4232,4575,000179.jpg,25.0,33.0
4233,4576,001430.jpg,29.0,37.0
4234,4577,005539.jpg,19.0,27.0
4235,4578,007113.jpg,9.0,17.0
4236,4579,000497.jpg,0.0,4.0
4237,4580,002960.jpg,32.0,40.0
4238,4581,002319.jpg,40.0,48.0
4239,4583,005708.jpg,26.0,34.0
4240,4584,002946.jpg,30.0,38.0
4241,4585,000281.jpg,66.0,74.0
